gameorder,game_id,lg_id,_iscopy,year_id,date_game,seasongame,is_playoffs,team_id,fran_id,pts,elo_i,elo_n,win_equiv,opp_id,opp_fran,opp_pts,opp_elo_i,opp_elo_n,game_location,game_result,forecast,notes
60884,201312160BRK,NBA,1,2014,16-12-13,26,0,PHI,Sixers,94,1339.6879,1329.5676,23.794638,BRK,Nets,130,1444.1521,1454.2723,A,L,0.23559368,NULL
54574,200812170PHI,NBA,0,2009,17-12-08,25,0,PHI,Sixers,93,1463.7096,1467.3781,37.335148,MIL,Bucks,88,1410.3656,1406.6971,H,W,0.70738536,NULL
57216,201012170PHI,NBA,0,2011,17-12-10,26,0,PHI,Sixers,81,1460.7789,1453.3228,35.760921,LAL,Lakers,93,1669.6284,1677.0846,H,L,0.3482846,NULL
50604,200512180TOR,NBA,1,2006,18-12-05,25,0,PHI,Sixers,107,1479.2371,1498.1294,40.923351,TOR,Raptors,80,1360.5985,1341.7062,A,W,0.52679729,NULL
55890,200912180BOS,NBA,1,2010,18-12-09,26,0,PHI,Sixers,98,1402.0795,1412.7041,31.687641,BOS,Celtics,97,1692.0944,1681.4697,A,W,0.095772445,NULL
57223,201012180ORL,NBA,1,2011,18-12-10,27,0,PHI,Sixers,97,1453.3228,1472.6354,37.764671,ORL,Magic,89,1628.2852,1608.9725,A,W,0.17039776,NULL
59572,201212180DAL,NBA,1,2013,18-12-12,25,0,PHI,Sixers,100,1455.4739,1450.2128,35.374737,DAL,Mavericks,107,1469.7202,1474.9813,A,L,0.34126663,NULL
53254,200712190IND,NBA,1,2008,19-12-07,25,0,PHI,Sixers,85,1469.0865,1460.1235,36.671135,IND,Pacers,102,1488.1254,1497.0884,A,L,0.33509225,NULL
54589,200812190WAS,NBA,1,2009,19-12-08,26,0,PHI,Sixers,109,1467.3781,1475.9288,38.226521,WAS,Wizards,103,1395.538,1386.9872,A,W,0.45956314,NULL
55906,200912190PHI,NBA,0,2010,19-12-09,27,0,PHI,Sixers,107,1412.7041,1401.8365,30.613552,LAC,Clippers,112,1375.7216,1386.5891,H,L,0.68751669,NULL
59581,201212190HOU,NBA,1,2013,19-12-12,26,0,PHI,Sixers,103,1450.2128,1442.0474,34.536869,HOU,Rockets,125,1526.4995,1534.6649,A,L,0.26604384,NULL
62237,201412190PHI,NBA,0,2015,19-12-14,25,0,PHI,Sixers,91,1248.2511,1235.2067,16.507313,CHO,Hornets,109,1388.6779,1401.7223,H,L,0.44208238,NULL
51948,200612200PHI,NBA,0,2007,20-12-06,24,0,PHI,Sixers,93,1377.837,1368.7107,27.686834,IND,Pacers,101,1476.4316,1485.558,H,L,0.5020225,NULL
54597,200812200PHI,NBA,0,2009,20-12-08,27,0,PHI,Sixers,94,1475.9288,1469.8722,37.594826,IND,Pacers,95,1449.9675,1456.0242,H,L,0.67372721,NULL
60917,201312200PHI,NBA,0,2014,20-12-13,27,0,PHI,Sixers,121,1329.5676,1333.8198,24.163799,BRK,Nets,120,1443.5597,1439.3075,H,W,0.47987467,NULL
50626,200512210PHI,NBA,0,2006,21-12-05,26,0,PHI,Sixers,111,1498.1294,1505.5909,41.705963,GSW,Warriors,100,1501.8646,1494.4031,H,W,0.63509661,NULL
53271,200712210PHI,NBA,0,2008,21-12-07,26,0,PHI,Sixers,101,1460.1235,1453.488,35.984158,LAL,Lakers,106,1575.855,1582.4905,H,L,0.4773761,NULL
57243,201012210CHI,NBA,1,2011,21-12-10,28,0,PHI,Sixers,76,1472.6354,1459.5931,36.409191,CHI,Bulls,121,1559.7274,1572.7697,A,L,0.25407636,NULL
59600,201212210PHI,NBA,0,2013,21-12-12,27,0,PHI,Sixers,99,1442.0474,1458.6624,36.246826,ATL,Hawks,80,1555.7799,1539.1649,H,W,0.48024756,NULL
60924,201312210MIL,NBA,1,2014,21-12-13,28,0,PHI,Sixers,106,1333.8198,1326.8854,23.563498,MIL,Bucks,116,1333.2552,1340.1897,A,L,0.3606841,NULL
62251,201412210ORL,NBA,1,2015,21-12-14,26,0,PHI,Sixers,96,1235.2067,1253.0221,17.741938,ORL,Magic,88,1371.4098,1353.5944,A,W,0.20428997,NULL
51955,200612220BOS,NBA,1,2007,22-12-06,25,0,PHI,Sixers,98,1368.7107,1392.3705,29.94866,BOS,Celtics,83,1456.4891,1432.8293,A,W,0.25332826,NULL
53277,200712220MEM,NBA,1,2008,22-12-07,27,0,PHI,Sixers,99,1453.488,1459.2783,36.583485,MEM,Grizzlies,97,1405.4709,1399.6807,A,W,0.42574382,NULL
55929,200912220WAS,NBA,1,2010,22-12-09,28,0,PHI,Sixers,98,1401.8365,1395.8828,30.031401,WAS,Wizards,105,1388.1447,1394.0984,A,L,0.37828606,NULL
57249,201012220BOS,NBA,1,2011,22-12-10,29,0,PHI,Sixers,80,1459.5931,1458.5092,36.296947,BOS,Celtics,84,1721.8486,1722.9326,A,L,0.11053282,NULL
50629,200512230ATL,NBA,1,2006,23-12-05,27,0,PHI,Sixers,108,1505.5909,1497.9644,40.90604,ATL,Hawks,111,1312.2649,1319.8915,A,L,0.63116729,NULL
51976,200612230PHI,NBA,0,2007,23-12-06,26,0,PHI,Sixers,98,1392.3705,1404.2218,31.11063,NYK,Knicks,77,1403.3048,1391.4535,H,W,0.62543994,NULL
54611,200812230BOS,NBA,1,2009,23-12-08,28,0,PHI,Sixers,91,1469.8722,1467.4065,37.338108,BOS,Celtics,110,1748.4844,1750.9501,A,L,0.10160959,NULL
59612,201212230BRK,NBA,1,2013,23-12-12,28,0,PHI,Sixers,92,1458.6624,1454.9885,35.867062,BRK,Nets,95,1461.8669,1465.5408,A,L,0.3556962,NULL
62267,201412230MIA,NBA,1,2015,23-12-14,27,0,PHI,Sixers,91,1253.0221,1267.5181,18.794859,MIA,Heat,87,1466.4615,1451.9656,A,W,0.14132816,NULL
51982,200612260GSW,NBA,1,2007,26-12-06,27,0,PHI,Sixers,97,1404.2218,1397.2297,30.422905,GSW,Warriors,116,1491.1698,1498.1619,A,L,0.25423354,NULL
53299,200712260PHI,NBA,0,2008,26-12-07,28,0,PHI,Sixers,96,1459.2783,1465.3324,37.212158,MIA,Heat,85,1417.1521,1411.098,H,W,0.69384229,NULL
54627,200812260DEN,NBA,1,2009,26-12-08,29,0,PHI,Sixers,101,1467.4065,1465.0977,37.09798,DEN,Nuggets,105,1592.0323,1594.3412,A,L,0.21533698,NULL
55954,200912260UTA,NBA,1,2010,26-12-09,29,0,PHI,Sixers,76,1395.8828,1390.7477,29.533081,UTA,Jazz,97,1555.7898,1560.9249,A,L,0.18300122,NULL
57266,201012260DEN,NBA,1,2011,26-12-10,30,0,PHI,Sixers,95,1458.5092,1473.4819,37.852936,DEN,Nuggets,89,1588.6006,1573.6278,A,W,0.21006846,NULL
58153,201112260POR,NBA,1,2012,26-12-11,1,0,PHI,Sixers,103,1517.6923,1513.8418,42.041866,POR,Trailblazers,107,1537.8375,1541.688,A,L,0.33367461,NULL
59626,201212260MEM,NBA,1,2013,26-12-12,29,0,PHI,Sixers,99,1454.9885,1476.7844,38.130978,MEM,Grizzlies,89,1623.6675,1601.8716,A,W,0.17557204,NULL
62287,201412260POR,NBA,1,2015,26-12-14,28,0,PHI,Sixers,93,1267.5181,1266.167,18.694895,POR,Trailblazers,114,1659.7004,1661.0515,A,L,0.055554688,NULL
50656,200512270DEN,NBA,1,2006,27-12-05,28,0,PHI,Sixers,108,1497.9644,1505.4625,41.692497,DEN,Nuggets,106,1536.7627,1529.2645,A,W,0.31024218,NULL
51999,200612270SAC,NBA,1,2007,27-12-06,28,0,PHI,Sixers,76,1397.2297,1389.6226,29.681868,SAC,Kings,101,1505.6862,1513.2933,A,L,0.23148024,NULL
57273,201012270GSW,NBA,1,2011,27-12-10,31,0,PHI,Sixers,95,1473.4819,1461.5249,36.60939,GSW,Warriors,110,1404.7275,1416.6846,A,L,0.45515478,NULL
62297,201412270UTA,NBA,1,2015,27-12-14,29,0,PHI,Sixers,71,1266.167,1261.1195,18.324759,UTA,Jazz,88,1401.8406,1406.8881,A,L,0.20478594,NULL
50669,200512280POR,NBA,1,2006,28-12-05,29,0,PHI,Sixers,91,1505.4625,1498.5944,40.972126,POR,Trailblazers,95,1382.4902,1389.3584,A,L,0.53301167,NULL
53316,200712280SAC,NBA,1,2008,28-12-07,29,0,PHI,Sixers,92,1465.3324,1481.3175,38.879986,SAC,Kings,80,1461.0009,1445.0157,A,W,0.36569923,NULL
55966,200912280POR,NBA,1,2010,28-12-09,30,0,PHI,Sixers,104,1390.7477,1415.6902,31.98522,POR,Trailblazers,93,1597.9343,1572.9918,A,W,0.14575279,NULL
58169,201112280PHO,NBA,1,2012,28-12-11,2,0,PHI,Sixers,103,1513.8418,1535.1016,44.265217,PHO,Suns,83,1490.8091,1469.5493,A,W,0.39101225,NULL
59641,201212280GSW,NBA,1,2013,28-12-12,30,0,PHI,Sixers,89,1476.7844,1472.3976,37.67345,GSW,Warriors,96,1530.0581,1534.4449,A,L,0.29269844,NULL
60970,201312280PHO,NBA,1,2014,28-12-13,29,0,PHI,Sixers,101,1326.8854,1323.3438,23.260365,PHO,Suns,115,1504.4902,1508.0319,A,L,0.16825825,NULL
52014,200612290POR,NBA,1,2007,29-12-06,29,0,PHI,Sixers,98,1389.6226,1397.5574,30.454992,POR,Trailblazers,95,1396.4183,1388.4835,A,W,0.35097277,NULL
54658,200812290UTA,NBA,1,2009,29-12-08,30,0,PHI,Sixers,95,1465.0977,1459.2343,36.489422,UTA,Jazz,112,1571.8292,1577.6926,A,L,0.23325133,NULL
57297,201012290PHO,NBA,1,2011,29-12-10,32,0,PHI,Sixers,123,1461.5249,1482.647,38.810188,PHO,Suns,110,1541.3604,1520.2383,A,W,0.26207411,NULL
59659,201212290POR,NBA,1,2013,29-12-12,31,0,PHI,Sixers,85,1472.3976,1467.7783,37.192585,POR,Trailblazers,89,1451.371,1455.9902,A,L,0.38826591,NULL
60975,201312290LAL,NBA,1,2014,29-12-13,30,0,PHI,Sixers,111,1323.3438,1339.7588,24.684933,LAL,Lakers,104,1456.9561,1440.541,A,W,0.206725,NULL
53330,200712300POR,NBA,1,2008,30-12-07,30,0,PHI,Sixers,72,1481.3175,1469.6984,37.666672,POR,Trailblazers,97,1502.4634,1514.0825,A,L,0.3323952,NULL
55983,200912300SAC,NBA,1,2010,30-12-09,31,0,PHI,Sixers,116,1415.6902,1429.1082,33.334312,SAC,Kings,106,1391.4373,1378.0193,A,W,0.39268613,NULL
58188,201112300UTA,NBA,1,2012,30-12-11,3,0,PHI,Sixers,99,1535.1016,1529.6172,43.692978,UTA,Jazz,102,1440.29,1445.7744,A,L,0.49253374,NULL
62315,201412300GSW,NBA,1,2015,30-12-14,30,0,PHI,Sixers,86,1261.1195,1259.3391,18.195452,GSW,Warriors,126,1684.8932,1686.6736,A,L,0.046749055,NULL
50691,200512310UTA,NBA,1,2006,31-12-05,30,0,PHI,Sixers,102,1498.5944,1491.6256,40.241219,UTA,Jazz,108,1426.0885,1433.0573,A,L,0.46051514,NULL
52030,200612310LAL,NBA,1,2007,31-12-06,30,0,PHI,Sixers,94,1397.5574,1394.5493,30.160921,LAL,Lakers,104,1565.6984,1568.7064,A,L,0.17602074,NULL
53339,200712310SEA,NBA,1,2008,31-12-07,31,0,PHI,Sixers,98,1469.6984,1479.491,38.68895,SEA,Thunder,90,1390.7178,1380.9252,A,W,0.46978748,NULL
54671,200812310LAC,NBA,1,2009,31-12-08,31,0,PHI,Sixers,100,1459.2343,1468.3629,37.437653,LAC,Clippers,92,1360.71,1351.5813,A,W,0.49787629,NULL
55987,200912310LAC,NBA,1,2010,31-12-09,32,0,PHI,Sixers,88,1429.1082,1417.671,32.183174,LAC,Clippers,104,1382.2819,1393.719,A,L,0.42406881,NULL
57308,201012310LAL,NBA,1,2011,31-12-10,33,0,PHI,Sixers,98,1482.647,1480.6437,38.600712,LAL,Lakers,102,1634.2454,1636.2487,A,L,0.19026077,NULL
58190,201112310GSW,NBA,1,2012,31-12-11,4,0,PHI,Sixers,107,1529.6172,1555.1832,46.34798,GSW,Warriors,79,1489.4154,1463.8494,A,W,0.41478324,NULL
50259,200511010PHI,NBA,0,2006,01-11-05,1,0,PHI,Sixers,108,1494.302,1477.0358,38.7131,MIL,Bucks,117,1402.6113,1419.8776,H,L,0.7509079,NULL
50266,200511020DET,NBA,1,2006,02-11-05,2,0,PHI,Sixers,88,1477.0358,1472.2407,38.212055,DET,Pistons,108,1643.3494,1648.1444,A,L,0.17755163,NULL
50482,200512020NOK,NBA,1,2006,02-12-05,17,0,PHI,Sixers,86,1475.0424,1470.9403,38.076309,NOK,Pelicans,88,1417.6758,1421.7778,A,L,0.43895167,NULL
50495,200512030SAS,NBA,1,2006,03-12-05,18,0,PHI,Sixers,91,1470.9403,1468.6321,37.835522,SAS,Spurs,100,1675.7352,1678.0435,A,L,0.14747542,NULL
50284,200511040PHI,NBA,0,2006,04-11-05,3,0,PHI,Sixers,93,1472.2407,1444.0811,35.291248,CHA,Hornets,110,1345.4025,1373.5621,H,L,0.78680712,NULL
50292,200511050IND,NBA,1,2006,05-11-05,4,0,PHI,Sixers,111,1444.0811,1453.0269,36.214211,IND,Pacers,109,1554.137,1545.1912,A,W,0.22984636,NULL
50520,200512070PHI,NBA,0,2006,07-12-05,19,0,PHI,Sixers,85,1468.6321,1459.9324,36.930103,MIL,Bucks,88,1428.8035,1437.5032,H,L,0.69102556,NULL
50322,200511090PHI,NBA,0,2006,09-11-05,5,0,PHI,Sixers,112,1453.0269,1470.4839,38.028679,DAL,Mavericks,97,1629.6799,1612.2229,H,W,0.39144301,NULL
50532,200512090PHI,NBA,0,2006,09-12-05,20,0,PHI,Sixers,119,1459.9324,1462.7787,37.225933,CHA,Hornets,115,1376.4723,1373.626,H,W,0.74194092,NULL
50544,200512100NJN,NBA,1,2006,10-12-05,21,0,PHI,Sixers,107,1462.7787,1481.4662,39.176659,NJN,Nets,95,1514.5405,1495.853,A,W,0.29450339,NULL
50333,200511110PHI,NBA,0,2006,11-11-05,6,0,PHI,Sixers,85,1470.4839,1474.4355,38.441303,LAL,Lakers,81,1456.0436,1452.0919,H,W,0.65898436,NULL
50554,200512120PHI,NBA,0,2006,12-12-05,22,0,PHI,Sixers,90,1481.4662,1485.4498,39.593872,MIN,Timberwolves,89,1577.5343,1573.5507,H,W,0.50565821,NULL
51104,200603010HOU,NBA,1,2006,01-03-06,57,0,PHI,Sixers,106,1468.9529,1480.0737,39.03091,HOU,Rockets,101,1514.5618,1503.4409,A,W,0.30191571,NULL
51588,200611010PHI,NBA,0,2007,01-11-06,1,0,PHI,Sixers,88,1465.3179,1470.8103,37.902607,ATL,Hawks,75,1381.0496,1375.5571,H,W,0.74283075,NULL
51348,200604020PHI,NBA,0,2006,02-04-06,72,0,PHI,Sixers,114,1420.0276,1425.7579,33.420082,NYK,Knicks,95,1294.0424,1288.312,H,W,0.78598231,NULL
51816,200612020NJN,NBA,1,2007,02-12-06,15,0,PHI,Sixers,107,1453.8494,1449.8177,35.724083,NJN,Nets,112,1487.196,1491.2277,A,L,0.31699735,NULL
50704,200601030SAC,NBA,1,2006,03-01-06,31,0,PHI,Sixers,111,1491.6256,1508.566,42.017899,SAC,Kings,98,1489.4569,1472.5165,A,W,0.3628161,NULL
50938,200602030PHI,NBA,0,2006,03-02-06,46,0,PHI,Sixers,80,1468.6462,1464.4978,37.404804,DET,Pistons,87,1733.5128,1737.6613,H,L,0.27907625,NULL
51121,200603030PHI,NBA,0,2006,03-03-06,58,0,PHI,Sixers,119,1480.0737,1485.8179,39.632435,WAS,Wizards,113,1505.0671,1499.323,H,W,0.6062969,NULL
51603,200611030ORL,NBA,1,2007,03-11-06,2,0,PHI,Sixers,105,1470.8103,1478.5085,38.706604,ORL,Magic,103,1519.5233,1511.8251,A,W,0.298163,NULL
51822,200612030PHI,NBA,0,2007,03-12-06,16,0,PHI,Sixers,84,1449.8177,1433.5679,34.057644,MIN,Timberwolves,95,1429.3408,1445.5907,H,L,0.66674972,NULL
50713,200601040PHO,NBA,1,2006,04-01-06,32,0,PHI,Sixers,85,1508.566,1502.9159,41.425419,PHO,Suns,105,1644.053,1649.7031,A,L,0.20496094,NULL
50942,200602040CLE,NBA,1,2006,04-02-06,47,0,PHI,Sixers,100,1464.4978,1476.998,38.709156,CLE,Cavaliers,95,1556.7633,1544.2631,A,W,0.2484737,NULL
51354,200604040CLE,NBA,1,2006,04-04-06,73,0,PHI,Sixers,91,1425.7579,1417.2491,32.561646,CLE,Cavaliers,124,1551.486,1559.9948,A,L,0.21426684,NULL
51136,200603050PHI,NBA,0,2006,05-03-06,59,0,PHI,Sixers,93,1485.8179,1481.208,39.149632,IND,Pacers,94,1548.641,1553.2509,H,L,0.55329859,NULL
51371,200604050PHI,NBA,0,2006,05-04-06,74,0,PHI,Sixers,92,1417.2491,1408.1792,31.655041,CHI,Bulls,99,1496.3468,1505.4167,H,L,0.53004467,NULL
51618,200611050PHI,NBA,0,2007,05-11-06,3,0,PHI,Sixers,107,1478.5085,1488.1697,39.718033,MIA,Heat,98,1576.474,1566.8129,H,W,0.5029279,NULL
50721,200601060LAL,NBA,1,2006,06-01-06,33,0,PHI,Sixers,93,1502.9159,1490.5432,40.127728,LAL,Lakers,119,1516.4169,1528.7896,A,L,0.34223181,NULL
50961,200602060PHI,NBA,0,2006,06-02-06,48,0,PHI,Sixers,81,1476.998,1466.1661,37.578526,HOU,Rockets,87,1474.7189,1485.5508,H,L,0.64308202,NULL
51839,200612060CHI,NBA,1,2007,06-12-06,17,0,PHI,Sixers,94,1433.5679,1426.0139,33.290592,CHI,Bulls,121,1554.1252,1561.6792,A,L,0.21932054,NULL
51386,200604070PHI,NBA,0,2006,07-04-06,75,0,PHI,Sixers,99,1408.1792,1396.004,30.453188,BOS,Celtics,109,1462.5991,1474.7743,H,L,0.56522125,NULL
51629,200611070IND,NBA,1,2007,07-11-06,4,0,PHI,Sixers,86,1488.1697,1481.1194,38.97971,IND,Pacers,97,1497.191,1504.2413,A,L,0.34806007,NULL
50969,200602080CHA,NBA,1,2006,08-02-06,49,0,PHI,Sixers,92,1466.1661,1455.8339,36.504879,CHA,Hornets,100,1329.6388,1339.9711,A,L,0.55237424,NULL
51154,200603080BOS,NBA,1,2006,08-03-06,60,0,PHI,Sixers,101,1481.208,1477.3572,38.746712,BOS,Celtics,104,1473.7404,1477.5912,A,L,0.36989695,NULL
51390,200604080CHI,NBA,1,2006,08-04-06,76,0,PHI,Sixers,89,1396.004,1419.7815,32.81636,CHI,Bulls,75,1505.4167,1481.6393,A,W,0.23050243,NULL
51643,200611080TOR,NBA,1,2007,08-11-06,5,0,PHI,Sixers,104,1481.1194,1476.7919,38.527142,TOR,Raptors,106,1410.209,1414.5365,A,L,0.45823425,NULL
51859,200612080PHI,NBA,0,2007,08-12-06,18,0,PHI,Sixers,98,1426.0139,1411.8508,31.867792,WAS,Wizards,113,1512.0387,1526.2018,H,L,0.52010113,NULL
50748,200601090PHI,NBA,0,2006,09-01-06,34,0,PHI,Sixers,107,1490.5432,1496.4178,40.74382,SEA,Thunder,98,1468.483,1462.6084,H,W,0.66877168,NULL
51164,200603090PHI,NBA,0,2006,09-03-06,61,0,PHI,Sixers,93,1477.3572,1469.4866,37.924633,DEN,Nuggets,97,1513.7242,1521.5948,H,L,0.59056479,NULL
51869,200612090ORL,NBA,1,2007,09-12-06,19,0,PHI,Sixers,84,1411.8508,1410.1311,31.696518,ORL,Magic,86,1541.3522,1543.0719,A,L,0.21063268,NULL
51410,200604100PHI,NBA,0,2006,10-04-06,77,0,PHI,Sixers,105,1419.7815,1429.2366,33.773075,WAS,Wizards,97,1530.9348,1521.4797,H,W,0.48395458,NULL
51654,200611100PHI,NBA,0,2007,10-11-06,6,0,PHI,Sixers,101,1476.7919,1464.5471,37.250221,DEN,Nuggets,108,1461.2112,1473.4559,H,L,0.66045803,NULL
50764,200601110PHI,NBA,0,2006,11-01-06,35,0,PHI,Sixers,102,1496.4178,1483.0035,39.337627,UTA,Jazz,110,1475.5228,1488.9371,H,L,0.66728425,NULL
51883,200612110PHI,NBA,0,2007,11-12-06,20,0,PHI,Sixers,79,1410.1311,1402.2826,30.919281,POR,Trailblazers,81,1353.9895,1361.838,H,L,0.7107076,NULL
51009,200602120WAS,NBA,1,2006,12-02-06,50,0,PHI,Sixers,97,1455.8339,1450.0647,35.908005,WAS,Wizards,107,1495.6029,1501.3721,A,L,0.3090477,NULL
51186,200603120MEM,NBA,1,2006,12-03-06,62,0,PHI,Sixers,94,1469.4866,1479.2201,38.941582,MEM,Grizzlies,91,1553.4005,1543.667,A,W,0.25755918,NULL
51427,200604120NJN,NBA,1,2006,12-04-06,78,0,PHI,Sixers,116,1429.2366,1464.5923,37.414639,NJN,Nets,96,1611.5337,1576.178,A,W,0.16451192,NULL
53123,200712010NJN,NBA,1,2008,01-12-07,16,0,PHI,Sixers,92,1454.4077,1451.1798,35.745831,NJN,Nets,94,1453.9019,1457.1298,A,L,0.36060613,NULL
52038,200701020DEN,NBA,1,2007,02-01-07,31,0,PHI,Sixers,108,1394.5493,1415.7386,32.256222,DEN,Nuggets,97,1521.8174,1500.6281,A,W,0.21277815,NULL
52271,200702020PHI,NBA,0,2007,02-02-07,48,0,PHI,Sixers,101,1418.4655,1413.1271,31.995115,GSW,Warriors,102,1435.8363,1441.1747,H,L,0.61672056,NULL
52449,200703020PHI,NBA,0,2007,02-03-07,59,0,PHI,Sixers,117,1417.5605,1421.3163,32.816349,MEM,Grizzlies,112,1369.1483,1365.3926,H,W,0.70147455,NULL
52903,200711020CHI,NBA,1,2008,02-11-07,2,0,PHI,Sixers,96,1467.8754,1488.9443,39.67857,CHI,Bulls,85,1592.5647,1571.4957,A,W,0.21527523,NULL
52049,200701030UTA,NBA,1,2007,03-01-07,32,0,PHI,Sixers,87,1415.7386,1412.3224,31.914814,UTA,Jazz,98,1571.2333,1574.6495,A,L,0.18682933,NULL
52917,200711030PHI,NBA,0,2008,03-11-07,3,0,PHI,Sixers,88,1488.9443,1479.5381,38.693878,NJN,Nets,93,1502.3998,1511.806,H,L,0.62203401,NULL
53138,200712030PHI,NBA,0,2008,03-12-07,17,0,PHI,Sixers,79,1451.1798,1435.5978,34.147202,ATL,Hawks,88,1400.6523,1416.2344,H,L,0.70401812,NULL
52465,200703040PHI,NBA,0,2007,04-03-07,60,0,PHI,Sixers,99,1421.3163,1431.2334,33.82003,NJN,Nets,86,1466.8889,1456.9718,H,W,0.57769275,NULL
52691,200704040NYK,NBA,1,2007,04-04-07,74,0,PHI,Sixers,92,1438.5641,1444.9393,35.221664,NYK,Knicks,90,1420.8665,1414.4912,A,W,0.38372421,NULL
52058,200701050MIN,NBA,1,2007,05-01-07,33,0,PHI,Sixers,102,1412.3224,1409.9814,31.681629,MIN,Timberwolves,104,1480.8132,1483.1542,A,L,0.27489817,NULL
52291,200702050PHI,NBA,0,2007,05-02-07,49,0,PHI,Sixers,100,1413.1271,1417.2463,32.407303,NJN,Nets,98,1471.5442,1467.4249,H,W,0.55955845,NULL
53153,200712050PHI,NBA,0,2008,05-12-07,18,0,PHI,Sixers,103,1435.5978,1425.8953,33.162174,BOS,Celtics,113,1553.548,1563.2505,H,L,0.47419056,NULL
52706,200704060PHI,NBA,0,2007,06-04-07,75,0,PHI,Sixers,85,1444.9393,1435.1023,34.214085,TOR,Raptors,94,1542.0618,1551.8988,H,L,0.50414103,NULL
52307,200702070PHI,NBA,0,2007,07-02-07,50,0,PHI,Sixers,92,1417.2463,1424.2471,33.111965,CHA,Hornets,83,1434.6775,1427.6768,H,W,0.61663848,NULL
52488,200703070PHI,NBA,0,2007,07-03-07,61,0,PHI,Sixers,92,1431.2334,1435.6005,34.264923,SEA,Thunder,89,1468.201,1463.834,H,W,0.58972853,NULL
52942,200711070PHI,NBA,0,2008,07-11-07,4,0,PHI,Sixers,94,1479.5381,1492.9166,40.094936,CHA,Hornets,63,1455.2643,1441.8857,H,W,0.6715883,NULL
53167,200712070PHI,NBA,0,2008,07-12-07,19,0,PHI,Sixers,101,1425.8953,1432.4437,33.826038,NYK,Knicks,90,1400.6267,1394.0782,H,W,0.67285001,NULL
52722,200704080PHI,NBA,0,2007,08-04-07,76,0,PHI,Sixers,109,1435.1023,1438.6167,34.573158,ATL,Hawks,104,1372.8455,1369.3311,H,W,0.71789122,NULL
53178,200712080NYK,NBA,1,2008,08-12-07,20,0,PHI,Sixers,105,1432.4437,1458.1615,36.467728,NYK,Knicks,77,1394.0782,1368.3605,A,W,0.4122197,NULL
52086,200701090PHI,NBA,0,2007,09-01-07,34,0,PHI,Sixers,89,1409.9814,1403.0063,30.990643,DET,Pistons,98,1593.4004,1600.3755,H,L,0.38220537,NULL
52321,200702090PHI,NBA,0,2007,09-02-07,51,0,PHI,Sixers,89,1424.2471,1419.8458,32.668362,LAC,Clippers,90,1500.5105,1504.9117,H,L,0.53410661,NULL
52500,200703090PHI,NBA,0,2007,09-03-07,62,0,PHI,Sixers,108,1435.6005,1448.1239,35.549446,LAL,Lakers,92,1505.1287,1492.6052,H,W,0.54374033,NULL
52959,200711090PHI,NBA,0,2008,09-11-07,5,0,PHI,Sixers,103,1492.9166,1486.6105,39.434063,TOR,Raptors,105,1514.1539,1520.4601,H,L,0.61144602,NULL
52100,200701100NYK,NBA,1,2007,10-01-07,35,0,PHI,Sixers,99,1403.0063,1398.1576,30.513811,NYK,Knicks,106,1435.0542,1439.903,A,L,0.31861836,NULL
52504,200703100IND,NBA,1,2007,10-03-07,63,0,PHI,Sixers,100,1448.1239,1456.4717,36.411934,IND,Pacers,96,1430.5553,1422.2075,A,W,0.38354856,NULL
52738,200704100PHI,NBA,0,2007,10-04-07,77,0,PHI,Sixers,90,1438.6167,1442.5437,34.975582,IND,Pacers,86,1422.7982,1418.8712,H,W,0.66076493,NULL
53188,200712100PHI,NBA,0,2008,10-12-07,21,0,PHI,Sixers,100,1458.1615,1470.2803,37.727314,HOU,Rockets,88,1569.3392,1557.2205,H,W,0.4839195,NULL
52336,200702110PHI,NBA,0,2007,11-02-07,52,0,PHI,Sixers,89,1419.8458,1414.0125,32.083549,DAL,Mavericks,106,1727.5818,1733.4152,H,L,0.23221888,NULL
52740,200704110BOS,NBA,1,2007,11-04-07,78,0,PHI,Sixers,102,1442.5437,1452.5846,36.009762,BOS,Celtics,94,1370.7363,1360.6954,A,W,0.45951635,NULL
52975,200711110PHI,NBA,0,2008,11-11-07,6,0,PHI,Sixers,72,1486.6105,1465.7875,37.259491,NOH,Pelicans,93,1526.9548,1547.7778,H,L,0.5850175,NULL
52114,200701120PHI,NBA,0,2007,12-01-07,36,0,PHI,Sixers,110,1398.1576,1409.7612,31.659725,MIL,Bucks,97,1483.5797,1471.9761,H,W,0.52096695,NULL
53206,200712120PHI,NBA,0,2008,12-12-07,22,0,PHI,Sixers,98,1470.2803,1472.4056,37.948929,MIN,Timberwolves,94,1329.8406,1327.7152,H,W,0.79964584,NULL
53567,200802010PHI,NBA,0,2008,01-02-08,47,0,PHI,Sixers,106,1451.7186,1447.0533,35.320683,ORL,Magic,108,1561.1658,1565.8311,H,L,0.48640782,NULL
53758,200803010PHO,NBA,1,2008,01-03-08,60,0,PHI,Sixers,119,1477.6932,1491.2312,39.918247,PHO,Suns,114,1604.8214,1591.2834,A,W,0.21291304,NULL
53994,200804010NJN,NBA,1,2008,01-04-08,75,0,PHI,Sixers,108,1545.7137,1554.3939,46.509949,NJN,Nets,99,1415.5149,1406.8347,A,W,0.54335052,NULL
54155,200805010PHI,NBA,0,2008,01-05-08,88,1,PHI,Sixers,77,1522.8082,1506.0908,41.476681,DET,Pistons,100,1643.4896,1660.207,H,L,0.47027218,NULL
